Ano;Regiao;Estado;Torre;Variavel;Consecutivo;Gap;Outlier;MDQI
2001;CO;GO;MORRINHOS;UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);0,2239819004524887;0,12990196078431374;0,0;0,11796128707893415
2001;CO;GO;MORRINHOS;UMIDADE RELATIVA DO AR, HORARIA (%);0,20795625942684767;0,12330316742081449;0,0;0,11041980894922072
2001;CO;GO;MORRINHOS;VENTO, DIREÇÃO HORARIA (gr) (° (gr));0,13725490196078433;0,12933634992458523;0,0;0,08886375062845653
2001;CO;GO;MORRINHOS;VENTO, RAJADA MAXIMA (m/s);0,16119909502262444;0,1297134238310709;0,0;0,09697083961789844
2001;CO;GO;MORRINHOS;VENTO, VELOCIDADE HORARIA (m/s);0,18099547511312217;0,1291478129713424;0,0;0,10338109602815486
2001;CO;GO;MORRINHOS;Unnamed: 19;0,0;1,0;0,0;0,3333333333333333
2001;CO;MS;CAMPO GRANDE;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);0,0;0,02765486725663717;0,02765486725663717;0,02765486725663717
2001;CO;MS;CAMPO GRANDE;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);0,0700589970501475;0,02654867256637168;0,02654867256637168;0,04105211406096362
2001;CO;MS;CAMPO GRANDE;PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);0,09513274336283185;0,02691740412979351;0,02691740412979351;0,04965585054080629
2001;CO;MS;CAMPO GRANDE;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);0,08517699115044247;0,02691740412979351;0,02691740412979351;0,04633726647000983
2001;CO;MS;CAMPO GRANDE;RADIACAO GLOBAL (KJ/m²);0,0;0,4469026548672566;0,0;0,2234513274336283
2001;CO;MS;CAMPO GRANDE;TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);0,07448377581120944;0,02654867256637168;0,02654867256637168;0,04252704031465093
2001;CO;MS;CAMPO GRANDE;TEMPERATURA DO PONTO DE ORVALHO (°C);0,09734513274336283;0,02654867256637168;0,02654867256637168;0,05014749262536874
2001;CO;MS;CAMPO GRANDE;TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);0,08112094395280237;0,02691740412979351;0,02691740412979351;0,04498525073746313
2001;CO;MS;CAMPO GRANDE;TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);0,09292035398230089;0,02691740412979351;0,02691740412979351;0,04891838741396264
2001;CO;MS;CAMPO GRANDE;TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);0,12868731563421829;0,02691740412979351;0,02691740412979351;0,060840707964601774
2001;CO;MS;CAMPO GRANDE;TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);0,1261061946902655;0,02691740412979351;0,02691740412979351;0,059980334316617506
2001;CO;MS;CAMPO GRANDE;UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);0,17146017699115043;0,02691740412979351;0,02691740412979351;0,07509832841691248
2001;CO;MS;CAMPO GRANDE;UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);0,14122418879056048;0,02691740412979351;0,02691740412979351;0,06501966568338251
2001;CO;MS;CAMPO GRANDE;UMIDADE RELATIVA DO AR, HORARIA (%);0,1275811209439528;0,02654867256637168;0,02654867256637168;0,06022615535889871
2001;CO;MS;CAMPO GRANDE;VENTO, DIREÇÃO HORARIA (gr) (° (gr));0,049410029498525077;0,02765486725663717;0,02765486725663717;0,03490658800393314
2001;CO;MS;CAMPO GRANDE;VENTO, RAJADA MAXIMA (m/s);0,05936578171091445;0,028023598820058997;0,028023598820058997;0,03847099311701082
2001;CO;MS;CAMPO GRANDE;VENTO, VELOCIDADE HORARIA (m/s);0,06489675516224189;0,02654867256637168;0,02654867256637168;0,03933136676499508
2001;CO;MS;CAMPO GRANDE;Unnamed: 19;0,0;1,0;0,0;0,3333333333333333
