2008;01;7,411005439353341e-05
2008;02;0,00018796242003417654
2008;03;0,001523237607500932
2008;04;5,683761036351319e-06
2008;05;4,480175842909598e-06
2008;06;5,385821949768387e-06
2008;07;3,65954957465388e-06
2008;08;4,469086298743981e-06
2008;09;5,0191276893586235e-06
2008;10;8,172994050060332e-05
2008;11;8,560019141440394e-06
2008;12;1,1455499123083206e-05
2009;01;0,0004656499595142921
2009;02;6,2247987732505445e-06
2009;03;6,587189234376983e-06
2009;04;5,8327305796427855e-06
2009;05;3,619627215657656e-05
2009;06;0,00014556616218703788
2009;07;3,3490423380165816e-06
2009;08;3,7260868396475876e-06
2009;09;6,405690361533039e-06
2009;10;5,910727040274296e-06
2009;11;0,0001480184300535282
2009;12;0,0007247238903114557
2010;01;0,00045844175580664055
2010;02;0,00020606907812670044
2010;03;7,407815502632703e-06
2010;04;4,46908629874398e-06
2010;05;5,200996213674757e-06
2010;06;5,603546666886683e-06
2010;07;1,3307452998741383e-05
2010;08;8,095367240901007e-06
2010;09;2,470602579510775e-05
2010;10;7,507621400123263e-06
2010;11;0,00024669356369066774
2010;12;9,614634791590649e-06
2011;01;0,0004990960247177955
2011;02;8,594396728353808e-06
2011;03;7,4965318559576455e-06
2011;04;0,0007674796278419951
2011;05;3,4599377796727593e-06
2011;06;3,873208125578117e-06
2011;07;3,958967267125561e-06
2011;08;3,2714155288572563e-06
2011;09;4,537841472570811e-06
2011;10;5,766562966121266e-06
2011;11;8,411049598148926e-06
2011;12;3,376766198430626e-05
2012;01;0,0004599055756365021
2012;02;1,7105813074502823e-05
2012;03;3,3601318821821985e-06
2012;04;0,0028961512687163036
2012;05;8,849456244163019e-06
2012;06;3,1971155829476162e-06
2012;07;6,401993846811168e-05
2012;08;3,3490423380165808e-06
2012;09;1,0599755964969698e-05
2012;10;0,00014299967201564177
2012;11;9,075682945141622e-06
2012;12;9,457163264438877e-05
2013;01;0,0009594008239442598
2013;02;1,542080327258912e-05
2013;03;8,638754905016281e-06
2013;04;6,291098405154987e-06
2013;05;7,4688079955436e-05
2013;06;4,629515037673252e-06
2013;07;3,5819227654945557e-06
2013;08;3,9589672671255604e-06
2013;09;5,305607580303751e-06
2013;10;0,00012332682066583573
2013;11;9,68302031394529e-06
2013;12;1,198779724303286e-05
2014;01;0,001405910230228696
2014;02;3,555624703616089e-05
2014;03;5,056832139521725e-06
2014;04;4,973290906807404e-06
2014;05;3,448848235507142e-06
2014;06;1,135606287706483e-05
2014;07;8,461322198366395e-06
2014;08;5,278623022834081e-06
2014;09;4,744106994051302e-06
2014;10;6,054891114427329e-06
2014;11;1,1631083572372155e-05
2014;12;6,238977547576585e-05
2015;01;0,0008367282863841957
2015;02;7,698123926682626e-06
2015;03;0,002681851002836351
2015;04;4,514923081295201e-06
2015;05;4,469086298743981e-06
2015;06;4,331575951090319e-06
2015;07;4,435817666247128e-06
2015;08;4,092041797112975e-06
2015;09;0,002696532080705739
2015;10;2,4663146224334027e-05
2015;11;6,027536905485471e-06
2015;12;0,00012069859869858434
2016;01;0,00045803144267251265
2016;02;0,00016750182865053696
2016;03;2,6515100099992202e-05
2016;04;4,652433428948863e-06
2016;05;5,067921683687344e-06
2016;06;3,030957246199443e-05
2016;07;1,880786690488782e-05
2016;08;4,713056270387572e-06
2016;09;5,064964471909845e-06
2016;10;0,0018177537214514102
2016;11;0,00015308339452543805
2016;12;0,00019020786152867684
2017;01;0,00045551411614691735
2017;02;0,0001780022339538193
2017;03;2,4485713517684146e-05
2017;04;8,493555806741125e-05
2017;05;3,870250913800619e-06
2017;06;3,8044529517512867e-06
2017;07;2,971997836385575e-06
2017;08;0,00010359852159520165
2017;09;6,199424840052548e-06
2017;10;5,752146558705963e-05
2017;11;7,305237219100739e-05
2017;12;0,0009482447425136485
