2008;01;0,015212499218178107
2008;02;0,006616405212078415
2008;03;0,004320475317380535
2008;04;0,003185541795353434
2008;05;0,0014002323836158994
2008;06;0,001571101558725627
2008;07;0,002417221210412212
2008;08;0,0001996561531577832
2008;09;0,0019616309460620245
2008;10;0,005073821321183452
2008;11;0,009824392410528892
2008;12;0,010568513022540431
2009;01;0,02532545816008138
2009;02;0,012790524987005272
2009;03;0,00630053560723993
2009;04;0,0009555479466496522
2009;05;0,0004293095232835626
2009;06;0,003729635863432057
2009;07;0,0007161738517597642
2009;08;0,0010803877507911503
2009;09;0,0008222431237950657
2009;10;0,011784902942978716
2009;11;0,044817750660737225
2009;12;0,024846112613522552
2010;01;0,01816020425698324
2010;02;0,03264544764136358
2010;03;0,004007350948320151
2010;04;0,005692160626753829
2010;05;0,014507763080139523
2010;06;0,00782172608488789
2010;07;0,0033233700432731754
2010;08;0,004391237698701343
2010;09;0,011217509742608133
2010;10;0,00315436539018916
2010;11;0,01651314782270699
2010;12;0,04224717103510426
2011;01;0,030347092086421435
2011;02;0,0070453058289064825
2011;03;0,00503870073481094
2011;04;0,0008423425529437758
2011;05;0,0007465259341410603
2011;06;0,0017410528892299148
2011;07;0,004390483609698081
2011;08;0,0022857324852404823
2011;09;7,477125153667814e-05
2011;10;0,001964379674409209
2011;11;0,011607454710967
2011;12;0,030445023850948008
2012;01;0,010736663780723693
2012;02;0,0052185532564773774
2012;03;0,0007535123469653995
2012;04;0,0028142294791016357
2012;05;0,0003904406709830721
2012;06;0,0032836210508174076
2012;07;0,0017770329152752618
2012;08;3,8380912357203264e-05
2012;09;0,0006945418476073658
2012;10;0,005935002052452834
2012;11;0,023684346830432326
2012;12;0,020953560626404882
2013;01;0,02102218272570172
2013;02;0,010339034708790407
2013;03;0,011074894877775038
2013;04;0,004692002031486203
2013;05;0,004374758636071235
2013;06;0,00567112154356282
2013;07;0,0001272192506679676
2013;08;0,00027561953069226526
2013;09;0,003849143814738726
2013;10;0,006168292793064936
2013;11;0,016507544276040106
2013;12;0,014745256757990394
2014;01;0,02940109852137341
2014;02;0,016763039320494583
2014;03;0,0015063593212808616
2014;04;0,002618105345760602
2014;05;0,003062943188087807
2014;06;0,0004251705357494818
2014;07;0,004138928389845207
2014;08;0,003220703043387886
2014;09;0,004416649019505384
2014;10;0,01159808848196472
2014;11;0,017184427503169616
2014;12;0,011693214591817389
2015;01;0,016133057762596634
2015;02;0,00766913625428885
2015;03;0,0014992065652940385
2015;04;8,78003569768625e-05
2015;05;0,0023383745513946693
2015;06;0,0003876187516443946
2015;07;0,00035865803740441147
2015;08;0,0005885331984135032
2015;09;0,0012114661628287527
2015;10;0,01182221925909602
2015;11;0,014352103954155883
2015;12;0,042546433473957625
2016;01;0,02382758234008722
2016;02;0,015180715624712827
2016;03;0,006524877085710377
2016;04;0,002131822919674705
2016;05;0,0009604654201841592
2016;06;0,002010836732130759
2016;07;0,002006819359931028
2016;08;0,00046085927643474525
2016;09;0,002587371783060009
2016;10;0,010421698547331815
2016;11;0,011472224743245262
2016;12;0,008160274342902368
2017;01;0,010671767768266496
2017;02;0,020521737341092063
2017;03;0,0031253995008285657
2017;04;0,001782592473416958
2017;05;0,004133705214543201
2017;06;0,0011358813084017905
2017;07;0,0013219069331741407
2017;08;0,00017977260046883045
2017;09;0,003888460314972035
2017;10;0,006395573000739274
2017;11;0,015087921824450625
2017;12;0,019989657447529376
