Ano;Mes;MDQI
2008;01;0,0003922101815833425
2008;02;5,1996985269527735e-06
2008;03;0,0015556944280169873
2008;04;0,005727385573538808
2008;05;0,0003202074109422739
2008;06;0,0006479614962020003
2008;07;0,00023053909538558274
2008;08;0,004107561244263119
2008;09;0,0005659669129296596
2008;10;5,084689160364355e-06
2008;11;9,391385321926107e-06
2008;12;7,751484174541464e-06
2009;01;0,0004567402042147706
2009;02;0,0018148962362149453
2009;03;0,002419167096340679
2009;04;0,003297037613159579
2009;05;4,373543823250459e-06
2009;06;5,511376362632692e-06
2009;07;0,0028577304257388185
2009;08;3,6552870327654246e-06
2009;09;0,00028469565738815434
2009;10;5,589602349715221e-06
2009;11;9,075399743801834e-06
2009;12;7,573697840262989e-06
2010;01;0,00045686109892208
2010;02;7,991495725817404e-06
2010;03;5,276698401385107e-06
2010;04;0,0012267148022929676
2010;05;0,0024104697888677764
2010;06;8,002518478542669e-06
2010;07;0,002255440105376947
2010;08;0,0036573280198829413
2010;09;3,6367735491558925e-05
2010;10;7,068784650912124e-06
2010;11;1,0412827074467366e-05
2010;12;0,0002563252253093325
2011;01;0,0004542227497213874
2011;02;5,006691755711613e-05
2011;03;5,39759310869447e-06
2011;04;3,2553863048617096e-06
2011;05;2,695240827661665e-06
2011;06;0,008135070754314893
2011;07;4,245537662569958e-06
2011;08;0,0052395979491478735
2011;09;5,371754828112663e-06
2011;10;0,0015601533092806914
2011;11;8,972520718366022e-06
2011;12;0,000664792884040812
2012;01;0,00045816960634236957
2012;02;2,4622549018713496e-05
2012;03;2,858804255197861e-06
2012;04;0,0034101090106153508
2012;05;4,629556144611463e-06
2012;06;0,0037636013420127954
2012;07;0,0030197151106266217
2012;08;0,00038848447475857894
2012;09;3,155446680152638e-05
2012;10;1,117920469943044e-05
2012;11;3,2987424655810876e-05
2012;12;0,001360293023738202
2013;01;0,001882060357578667
2013;02;7,196282850637543e-06
2013;03;4,906902826085881e-06
2013;04;0,00406117157458406
2013;05;0,001566596286034943
2013;06;0,0014439659100061314
2013;07;2,6454606540636923e-06
2013;08;0,0022692434363703277
2013;09;0,0018517636698300493
2013;10;2,2017059637046213e-05
2013;11;9,58244636916404e-06
2013;12;5,653605430055471e-06
2014;01;0,0004592647701615249
2014;02;0,00491932856696908
2014;03;6,066069725581531e-06
2014;04;0,0009553419786987508
2014;05;0,005306353161942756
2014;06;3,461144355733331e-06
2014;07;0,0030119849608121942
2014;08;5,653605430055472e-06
2014;09;3,314174319396459e-06
2014;10;0,00014296154712000646
2014;11;0,0022129278371242783
2014;12;0,0008388172594859535
2015;01;0,0004596132313767108
2015;02;7,715926907685768e-06
2015;03;0,00023538199513132836
2015;04;2,495551217000083e-05
2015;05;0,0008114808327272952
2015;06;0,004035532651745092
2015;07;0,0010246110902603297
2015;08;5,362035841838775e-06
2015;09;0,000533251382841072
2015;10;2,0523654429107032e-05
2015;11;8,362595067568004e-06
2015;12;1,1933018756771173e-05
2016;01;0,0032525156481842273
2016;02;0,00067052545112554
2016;03;0,003681656301865607
2016;04;6,14334751888124e-06
2016;05;0,001990061999926155
2016;06;0,004975391337115754
2016;07;0,003992412591277637
2016;08;3,6695099395077026e-06
2016;09;3,578720384802828e-06
2016;10;0,0018897905073930953
2016;11;0,002366313115547255
2016;12;7,900824695335382e-06
2017;01;0,0010812182590945961
2017;02;4,4618528352913516e-05
2017;03;0,0026498982009672827
2017;04;0,0004074156377294422
2017;05;4,650890504724878e-06
2017;06;1,1640026877880244e-05
2017;07;0,002342135833424502
2017;08;3,5486152321983404e-06
2017;09;7,482979400091829e-05
2017;10;0,0012195289157098776
2017;11;0,0009831119670646027
2017;12;7,5381405734072945e-06
