2008;01;0,002645124418746839
2008;02;1,82912471059999e-05
2008;03;4,835041256209369e-06
2008;04;0,00012629179512424975
2008;05;4,668698093725101e-06
2008;06;3,815912147389091e-06
2008;07;0,001193268220852974
2008;08;0,001222256289301899
2008;09;1,0920613442828241e-05
2008;10;6,077070202758565e-06
2008;11;1,098936861665507e-05
2008;12;1,1189350063108378e-05
2009;01;0,00046053767965394235
2009;02;0,0005213852163803897
2009;03;6,0216224819304765e-06
2009;04;2,3720534970256514e-06
2009;05;3,2935946171884923e-06
2009;06;3,999259277593973e-06
2009;07;3,40449005884467e-06
2009;08;4,180758150437918e-06
2009;09;3,7586161692000654e-06
2009;10;0,000357859590224487
2009;11;0,0003489439663668025
2009;12;1,3595781147047446e-05
2010;01;0,00045837521854164687
2010;02;8,790840082144752e-06
2010;03;6,010532937764858e-06
2010;04;6,245261622603767e-06
2010;05;5,433876641152731e-06
2010;06;5,626465058162293e-06
2010;07;5,589130259471381e-06
2010;08;7,31909914930776e-06
2010;09;8,720447880369664e-06
2010;10;6,465204248555188e-06
2010;11;0,0018970010826648035
2010;12;1,348488570539127e-05
2011;01;0,0005211087698865468
2011;02;8,164676891936116e-06
2011;03;5,722204789458794e-06
2011;04;3,380462713152498e-06
2011;05;3,6928182071507343e-06
2011;06;3,3231667349634725e-06
2011;07;5,921816584439915e-06
2011;08;4,11422088544421e-06
2011;09;4,778484580964717e-06
2011;10;0,00020911553433105518
2011;11;6,404544441969256e-05
2011;12;0,0010576985434282962
2012;01;0,0014962345674576528
2012;02;1,046738249811919e-05
2012;03;3,4821168680039953e-06
2012;04;1,1894645072041673e-05
2012;05;3,7704450163100587e-06
2012;06;3,5294322564439636e-06
2012;07;3,759355472144441e-06
2012;08;3,825892737138147e-06
2012;09;5,454577123595217e-06
2012;10;8,3393372125446e-06
2012;11;0,0002617165691718302
2012;12;1,2642080348804311e-05
2013;01;0,001610401424642688
2013;02;9,785334560711405e-06
2013;03;5,500413906146439e-06
2013;04;3,7242385822866506e-06
2013;05;4,180758150437918e-06
2013;06;4,732647798413497e-06
2013;07;0,0013816241285059927
2013;08;3,548654132997702e-06
2013;09;4,560759863846421e-06
2013;10;4,701966726221955e-06
2013;11;1,0771643899536774e-05
2013;12;0,00042281105040251055
2014;01;0,00046130285820136996
2014;02;1,1356881391038961e-05
2014;03;6,1768761002491245e-06
2014;04;3,116901213482982e-06
2014;05;5,511503450312056e-06
2014;06;4,161979855650804e-05
2014;07;6,0770702027585645e-06
2014;08;4,735235358718809e-06
2014;09;4,721188602775692e-06
2014;10;6,753532396861252e-06
2014;11;1,031327607402457e-05
2014;12;0,0034792446760651
2015;01;0,0031194111469791336
2015;02;9,122338241666972e-06
2015;03;0,0023611413855666834
2015;04;3,197115582947617e-06
2015;05;5,278623022834081e-06
2015;06;4,44616790746837e-06
2015;07;2,9830873805511934e-06
2015;08;3,5153855005008486e-06
2015;09;0,0014893287386542502
2015;10;0,00025949533347545693
2015;11;9,327785249173333e-06
2015;12;0,008046817216543933
2016;01;0,0004594509043257117
2016;02;0,001731646470189985
2016;03;0,0035586901704675856
2016;04;7,482854751486716e-06
2016;05;3,5597436771633197e-06
2016;06;3,4950546695305484e-06
2016;07;4,5134444754064525e-06
2016;08;4,435817666247128e-06
2016;09;3,7013201910110408e-06
2016;10;0,007023285558689904
2016;11;1,3212452570389255e-05
2016;12;0,0009602879874775094
2017;01;0,0014715159735124907
2017;02;0,0017485300143835825
2017;03;0,0002314276971922782
2017;04;4,205524799074463e-06
2017;05;0,0006135622995953027
2017;06;2,7387477574354135e-06
2017;07;5,056832139521725e-06
2017;08;2,8500128505637793e-06
2017;09;0,0029887301102741307
2017;10;0,0002869974030061891
2017;11;1,2845758309979493e-05
2017;12;0,002275629910505605
